[run number],1,2,3,4,5,6,7,8,9,10
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2265.874,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2322.256,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,6757.641136,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2281.494,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2283.584,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,9864.115872,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3529.56,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
,10221.87115,9886.818137,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
,10221.87115,10116.21951,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
,10221.87115,10116.21951,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
,10221.87115,10116.21951,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
,10221.87115,10116.21951,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
,10221.87115,10116.21951,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
,10221.87115,10116.21951,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
,10221.87115,10116.21951,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
,10221.87115,10116.21951,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
,10221.87115,10116.21951,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
,10221.87115,10116.21951,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
,10221.87115,10116.21951,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
,10221.87115,10116.21951,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
,10221.87115,10116.21951,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
,10221.87115,10116.21951,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
,10221.87115,10116.21951,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
,10221.87115,10116.21951,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
,10221.87115,10116.21951,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
,10221.87115,10116.21951,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
,10221.87115,10116.21951,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
,10221.87115,10116.21951,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
,10221.87115,10116.21951,7712.35981,7051.394695,3606.574,3591.399504,2295.656,2326.016,,
